,lwti,lpri,d2pri,llwip,dllgop,dl2lgop,vix,gs10,tb3ms,baa10y,brent,gold,bdi,cny_usd,indpro,gpr_chn_l1,gpr_usa_l1,copper,wheat
1999-08-31,2.5434051233005452,-0.48121182505959653,-0.4,4.4136705,0.023226261,-0.016116142,21.049047470092773,5.79,4.55,2.19,0.18463985088167156,-0.020217546320197677,0.034407878629828303,-0.0001570418157261777,0.005769502318011099,0.32539331912994385,1.2352309226989746,0.14202102259628546,-0.07184808418628474
1999-09-30,2.655438680479387,-0.2956730475634153,0.5,4.417982,-0.0017185211,0.023226261,24.323636228388008,5.94,4.72,2.23,0.05798444552559223,0.002379235476939634,-0.033466031915091676,-4.832552071709628e-05,0.004007243163624885,0.3371411859989166,1.2700074911117554,0.004599193270035329,0.052443105090305586
1999-10-31,2.600329398908504,-0.39003531977070816,-0.3,4.424452,0.0006389618,-0.0017185211,24.541428611392067,5.92,4.68,2.3,0.10880755028795397,0.03087908114707716,0.008810515062247504,9.664870619063848e-05,-0.004045261045452442,0.3188936710357666,1.3955544233322144,0.060637533956779066,-0.033437502278400366
1999-11-30,2.6965031884715467,7.549516567451036e-15,0.5,4.430224,0.007666588,0.0006389618,24.021428516932897,6.11,4.86,2.28,-0.02428198922306013,0.16014397281733572,-0.042919274274373365,0.0,0.012148883898799312,0.37992170453071594,1.482270359992981,-0.015201185694745156,-0.06816265143096167
1999-12-31,2.737624340884687,7.549516567451036e-15,-0.4,4.4396253,-0.00027179718,0.007666588,21.81809525262742,6.03,5.07,1.99,0.11094885010735611,-0.05810543024107506,0.12197640277097932,0.00013287672079798085,0.004835676101424546,0.31067031621932983,1.1889114379882812,0.002021423250336163,0.03466198170091683
2000-01-31,2.7759793055719992,0.19869011034924872,0.2,4.448897,-0.012270451,-0.00027179718,22.15909090909091,6.28,5.2,1.73,0.03552574346173909,-0.03509253798125034,0.11588208225792584,7.247077015470893e-05,0.007683533835146861,0.41286879777908325,1.8293263912200928,0.021829841828007623,-0.013597297084063875
2000-02-29,2.848664295211935,0.09983407889921521,-0.3,4.4464464,0.015494823,-0.012270451,23.201999855041503,6.66,5.32,1.68,0.0014844655192884915,0.004406147525705784,-0.031476301454775424,-0.00021742806840441276,-0.0013689853853140477,0.2667705714702606,1.1989688873291016,0.04377174431706532,0.03461730559049947
2000-03-31,2.861030605781278,0.09983407889921521,0.1,4.4500885,0.009224415,0.015494823,23.595500183105468,6.52,5.55,1.91,0.0850523203534106,0.0532153346604165,0.059255637563508046,0.00010871994357275483,0.0031184257109906355,0.20940184593200684,1.2321325540542603,-0.020173930323174716,0.04739375968348991
2000-04-30,2.7121377980345267,0.09983407889921521,0.0,4.455104,0.0004954338,0.009224415,22.718260806539785,6.26,5.69,2.3,-0.01048210425883589,-0.045961180790969,0.04632485795762342,1.2079264131603651e-05,0.00354941252967933,0.2764623761177063,1.0100457668304443,-0.03791168250886212,-0.018201479591641423
2000-05-31,2.8220184237396713,0.09983407889921521,0.0,4.4649663,0.009771824,0.0004954338,27.16421077125951,5.99,5.66,2.34,-0.1884800832385345,-0.023672671299076242,-0.08853709995253745,0.00014493978984919664,0.005934581411047191,0.20688414573669434,1.0314223766326904,-0.03384159810747178,-0.020595118894638276
2000-06-30,2.9169228352884624,0.19869011034924872,0.1,4.4699917,0.0076208115,0.009771824,26.373181863264605,6.44,5.79,2.52,0.19758971563204675,-0.016220078787037906,-0.08447976702852955,-0.0003140627668170026,0.0027040320534066353,0.3068792223930359,1.392322301864624,0.05954465227656769,0.04837922347206103
2000-07-31,2.8471153758631433,0.19869011034924872,-0.1,4.470991,-0.0029597282,0.0076208115,21.539999961853027,6.1,5.69,2.4,0.07156626965834167,0.03758554078465082,0.08413258976442961,0.00010872519717164408,0.00039045672638238216,0.3349747955799103,1.2740495204925537,-0.018673715607340213,0.04203104001376534
2000-08-31,2.8946731159227443,0.19869011034924872,0.0,4.474602,0.009077072,-0.0029597282,19.89300012588501,6.05,5.96,2.27,-0.03807281969436671,-0.01459519668461784,0.07700158979632832,0.00012079191192038152,-0.0019527324535886237,0.33508288860321045,0.9578033089637756,0.028731671453677166,-0.062275415414307034
2000-09-30,2.9712412535456956,0.29567304756342977,0.1,4.479441,0.012024403,0.009077072,18.08869569197945,5.83,6.09,2.51,0.05142931485860647,-0.025610146930153732,0.00478619670425573,-7.247339625582327e-05,-0.00272663339275514,0.186522975564003,0.820108950138092,0.029497833578564503,-0.004891597871001352
2000-10-31,2.9456186347833446,0.29567304756342977,-0.1,4.477215,0.00024032593,0.012024403,19.6875,5.8,6.0,2.54,0.09317234721427559,-0.002882424690204388,-0.06261239364249604,0.00014494154049904395,0.004604083024880801,0.2797124683856964,1.104864239692688,0.05488074296718359,0.06789768980887878
2000-11-30,2.9830226859490416,0.39003531977072237,0.1,4.480524,0.0062713623,0.00024032593,25.200000069358133,5.74,6.11,2.56,-0.06815928053206788,-0.013537581670973964,-0.0689476778412228,-0.00027782307680501717,-0.003893384717707171,0.18147821724414825,1.7102947235107422,-0.03502198154733538,0.04104093967290812
2000-12-31,2.7911721352442957,0.39003531977072237,-0.1,4.4841566,0.007912636,0.0062713623,26.382857095627557,5.72,6.17,2.64,0.05012177717567212,-0.014888056938350047,-0.008304242291490738,2.4161592733218384e-05,0.00027960447484520756,0.16129480302333832,0.9510831832885742,-0.053547275460065435,-0.025743063392337007
2001-01-31,2.824059962069729,0.19869011034924872,-0.2,4.487725,-0.017967701,0.007912636,26.530499839782713,5.24,5.77,2.88,-0.23791382968006802,0.02024405829143472,-0.005618392761567392,-3.624260802181922e-05,-0.0032683707203071677,0.1759856790304184,0.9818148016929626,0.031141601979376432,0.07960472878005387
2001-02-28,2.8227983330634396,-0.19869011034923395,-0.2,4.4741898,-0.0011949539,-0.017967701,24.91857147216797,5.16,5.15,2.62,-0.001382660245446754,-0.02220078516222923,0.0341090201426848,8.456404221135472e-05,-0.004770869350923412,0.2576051354408264,1.0246317386627197,-0.03591206466341745,-0.03817868712575656
2001-03-31,2.7388046517672424,-0.19869011034923395,0.4,4.4824734,-0.006942749,-0.0011949539,23.411579132080078,5.1,4.88,2.88,0.07076257035926847,-0.013728977773862283,0.006989642829219989,2.415984151271644e-05,-0.006534765134370346,0.31276655197143555,1.1720848083496094,-0.011782149857207713,-0.05787478290297443
2001-04-30,2.743323952730095,-0.7326682560454049,-0.6,4.473131,0.009589195,-0.006942749,28.496818369085137,4.89,4.42,3.04,-0.11575147520103046,0.004419896698150794,-0.14864944013782377,-7.248127570225193e-05,-0.0020524117552422894,0.25737208127975464,1.1910302639007568,-0.013662680259678872,0.021524089177473726
2001-05-31,2.782131315000374,-1.0159731341796872,0.2,4.468717,-0.013489246,0.009589195,28.13399991989136,5.14,3.87,2.73,0.046260212712504245,-0.009742011299343822,-0.04644801172212176,-3.624260802181922e-05,-0.003596380672338917,0.4010493755340576,1.1368091106414795,-0.04471633057450841,0.0055068411048919685
2001-06-30,2.74288922355059,-1.0159731341796872,0.4,4.468513,-0.010138035,-0.013489246,22.944090929898348,5.39,3.62,2.65,0.09852153208899805,0.0445986378005907,0.05592926603955384,-4.832552071709628e-05,-0.004787344785630587,0.3331435024738312,1.2756264209747314,0.011267668800580388,0.04260082009694344
2001-07-31,2.7020192744169207,-0.7326682560454051,0.4,4.466077,-0.02319765,-0.010138035,20.94047619047619,5.28,3.49,2.65,-0.016544769915813884,-0.007851272384410635,-0.02441398434809905,-3.624567317661587e-05,-0.005294243917338015,0.28581637144088745,1.5124449729919434,-0.04515106857846796,-0.012243810021454138
2001-08-31,2.739857616219795,-0.7326682560454051,-0.4,4.459097,0.028868675,-0.02319765,22.31619053795224,5.24,3.51,2.78,-0.12349815590324065,-0.010041738649872123,-0.054750268624205845,3.624567317661587e-05,-0.006424803271452895,0.31052976846694946,1.317399024963379,-0.053370780017822916,-0.009941100439625927
2001-09-30,2.6762954653251754,-0.48121182505959686,0.3,4.4645696,0.0025458336,0.028868675,21.86173903423807,4.97,3.36,2.9,0.04241186573903111,0.01800315330148905,-0.0705285916229954,-1.2081745087488827e-05,-0.0011484395650906976,0.2181500941514969,1.3494141101837158,-0.040336523617750863,-0.03876425204298428
2001-10-31,2.526178993336358,-0.3900353197707083,-0.2,4.457724,-0.0068597794,0.0025458336,35.065333429972334,4.73,2.64,3.42,-0.002358698546734761,0.0396950335147519,-0.16959722623009554,-1.2081891057835747e-05,-0.005077876004763837,0.7703881859779358,13.229009628295898,-0.026755252274481833,-0.010106075660098135
2001-11-30,2.4052942094735887,-0.2956730475634154,-5.551115e-17,4.454439,-0.0015153885,-0.0068597794,32.721304603244945,4.57,2.16,3.38,-0.22108541940133852,-0.0012710070910308957,0.029047405960721306,0.0,-0.0027452194543418074,0.6591466665267944,13.10019588470459,-0.035882611605456916,0.01591382544024178
2001-12-31,2.3884214093328517,7.327471962526006e-15,0.2,4.451744,0.0051584244,-0.0015153885,26.63095238095238,4.65,1.87,3.1,-0.08855656925937927,-0.024678481410630226,0.07052288211543001,4.832668842347232e-05,-0.006065460085318719,0.360622376203537,7.890068531036377,0.04049186866540744,0.01862063764897126
2002-01-31,2.4041680832284538,7.327471962526006e-15,-0.3,4.4525175,-0.0060048103,0.0051584244,23.720000076293946,5.09,1.69,2.85,-0.0049068550601978345,-0.0011231681766226131,0.054866382705203165,-7.249090846395134e-05,-0.0004275098074009165,0.38934099674224854,6.047550678253174,0.02652513072890006,-0.023026856237733817
2002-02-28,2.4554508384973874,0.19869011034924872,0.2,4.4630637,-0.01092577,-0.0060048103,22.252857208251953,5.04,1.65,2.85,0.03733467054858686,0.02031073120902871,-0.03587519909215686,-1.2082328989748703e-05,0.006633064841170544,0.3410267233848572,4.232385158538818,0.023737667217000435,0.017276409109297397
2002-03-31,2.615984053450956,-0.2956730475634154,-0.7,4.4603567,0.0010647774,-0.01092577,22.875789843107526,4.91,1.72,2.98,0.04327365350715784,0.04850086591868408,-0.03964097286885604,0.0,0.00011522468260949381,0.3734973669052124,3.621983051300049,0.03462707024635492,-0.022394217862006016
2002-04-30,2.6845374090744527,-0.19869011034923423,0.6,4.470051,-0.003042698,0.0010647774,18.98499994277954,5.28,1.79,2.81,0.15592113066342694,-0.004885008696642323,0.032669075691064364,0.00010873570589264858,0.0072123326949231625,0.28381118178367615,3.863307237625122,0.029051261031566078,-0.012462329708148978
2002-05-31,2.711572310591811,-0.2956730475634154,-0.2,4.4770474,-0.008059502,-0.003042698,19.900454607876863,5.21,1.71,2.84,0.08227023570051628,0.028892313676809778,8.753939278349776e-05,-1.208116124162828e-05,0.004871002165678817,0.16871166229248047,3.8404908180236816,-0.011778161098352058,0.021716170099391086
2002-06-30,2.653900488596581,-0.09983407889920014,0.3,4.480834,0.008577824,-0.008059502,20.08772711320357,5.16,1.73,2.98,-0.015005220885799808,0.03827613730627011,0.057058881738912604,-9.66545446510203e-05,0.0040096284673607485,0.2767774760723114,4.089163780212402,0.00530596059349886,-0.006764556848883885
2002-07-31,2.705825506080099,-0.19869011034923423,-0.3,4.4827886,-0.002298832,0.008577824,25.270999908447266,4.93,1.7,3.13,-0.051148574310533323,0.02104943450075414,-0.06525168960552286,7.249178429624692e-05,0.008215019236447851,0.22518354654312134,3.673884868621826,0.03299439203070964,0.10318965275181569
2002-08-31,2.7551240799470524,-0.19869011034923423,0.1,4.4868236,0.0071816444,-0.002298832,34.049544941295274,4.65,1.68,3.25,0.0664433369428643,-0.02487243447377807,-0.05088913320445343,-4.8327272297310486e-05,-0.00032197063949990223,0.17732180655002594,2.954308032989502,-0.03848081150837146,0.1391665517882794
2002-09-30,2.7979151723327456,-0.09983407889920014,0.1,4.4902544,-0.0040569305,0.0071816444,33.742727366360754,4.26,1.62,3.32,0.03494614892632031,-0.009718623523381709,-0.02784241414252797,1.2082037031291293e-05,-0.0011111535235635017,0.2581644654273987,3.130244016647339,-0.06864381170880307,0.12038185507605004
2002-10-31,2.767678785333321,-0.09983407889920014,-0.1,4.4932194,0.008193493,-0.0040569305,37.6475004196167,3.87,1.63,3.76,0.06353206010965007,0.028219222346096196,-0.05684938312826837,7.248915686242086e-05,0.0008486486965990636,0.5098593235015869,4.386018753051758,-0.0026897619628929448,0.14721460584067625
2002-11-30,2.6723421359806343,-0.09983407889920014,0.0,4.494311,0.02069807,0.008193493,35.243043484895125,3.94,1.58,3.82,-0.030622379368497654,-0.008117080905112317,-0.019859977987417565,-3.624392159640166e-05,-0.002084836336934792,0.5941870808601379,4.156506538391113,0.00488240382664884,0.03793097185506511
2002-12-31,2.783937719418004,7.327471962526006e-15,0.1,4.497813,0.001888752,0.02069807,28.174999713897705,4.05,1.23,3.38,-0.12382457108457734,0.007897717371853297,0.049621204339075575,2.4162760354773383e-05,0.0055865759173183704,0.3623828887939453,3.697484016418457,0.06187663661530873,-0.09163375856954747
2003-01-31,2.8925599425767174,0.19869011034924872,0.1,4.4944043,-0.024254322,0.001888752,28.21047628493536,4.03,1.19,3.48,0.15215471614184262,0.03948346157558991,-0.011154545605265298,0.0003261401344341053,-0.005576627290919234,0.48346298933029175,4.328754901885986,0.007516463509425364,-0.0963065221916013
2003-02-28,2.972311999345892,0.4812118250596101,0.1,4.5055285,0.0058817863,-0.024254322,27.424285707019624,4.05,1.17,3.16,0.0958133382604971,0.07244676975538678,-0.016847640035777545,-0.00038654813005489785,0.00848540572389922,0.8186229467391968,4.968297004699707,0.03536736418140851,-0.06017228188226209
2003-03-31,2.9038149177955064,0.4812118250596101,-0.3,4.505279,0.023600578,0.0058817863,32.218421032554225,3.9,1.17,3.21,0.049650496255157606,0.00589807375688256,-0.03625586070257647,8.45701721510217e-05,0.0011874209279270076,0.9446306228637695,5.824158191680908,0.01910578938765095,0.008316626257566462
2003-04-30,2.7356851913405116,0.568824898732254,0.1,4.5058036,0.0074043274,0.023600578,30.634285699753534,3.81,1.13,3.04,-0.06813944454647913,-0.052676861849554335,-0.027024341615749847,-1.2081015288600838e-05,-0.002631971347628159,0.8065186738967896,9.004739761352539,-0.015850198710655405,-0.09168875872432913
2003-05-31,2.733422682277514,0.39003531977072226,-0.3,4.5028596,-0.0154829025,0.0074043274,23.991904758271716,3.96,1.13,2.76,-0.1998232806096687,-0.03699971934032309,-0.03994323676568179,-3.624392159640166e-05,-0.005974715309085887,0.8890054821968079,6.5873847007751465,-0.041827644964429034,-0.025051427422074113
2003-06-30,2.820051642587098,0.2956730475634296,0.1,4.50128,-0.0005412102,-0.0154829025,20.23952375139509,3.57,1.07,2.85,0.03102823085820816,0.08047764638121979,0.05923582167468311,-3.6245235266019193e-05,-0.00027277943080949996,0.46542173624038696,4.000342845916748,0.039049811399026524,0.03893237021541829
2003-07-31,2.818081338404455,0.4812118250596101,0.3,4.505892,-0.01163578,-0.0005412102,20.362380799793062,3.33,0.92,2.81,0.06711957143935887,0.0018791216635660746,0.06180313897658607,9.66510414905919e-05,0.0012771147115513415,0.4519841969013214,3.5495827198028564,0.020387415592521663,-0.10358194693642364
2003-08-31,2.8403613373215033,0.4812118250596101,-0.2,4.513267,0.009175777,-0.01163578,19.16136360168457,3.98,0.9,2.58,0.024851965271524445,-0.015075804492245659,0.02502763004370756,-2.4161884628171038e-05,0.005125135550598792,0.38651493191719055,3.4111475944519043,0.016315540720330368,-0.020358494374237424
2003-09-30,2.7267823517221155,0.4812118250596101,0.0,4.511975,0.006611824,0.009175777,19.27428572518485,4.45,0.95,2.46,0.052879228167128645,0.024616177362588587,0.04053918147305069,-2.4162468438948537e-05,-0.002184157819974608,0.4040403962135315,3.3566434383392334,0.02530659139644431,0.14232841888962522
2003-10-31,2.797492369295502,0.7326682560454165,0.3,4.5214176,0.008677483,0.006611824,19.53238096691313,4.27,0.94,2.57,-0.09747375500393218,0.051931696556041906,0.06172629172378308,-1.2081453157453126e-05,0.006426751702139022,0.2971462309360504,2.8184759616851807,0.018580219132677378,-0.021463463054527843
2003-11-30,2.821700584980429,0.7326682560454165,-0.3,4.530474,0.013726234,0.008677483,18.0234783006751,4.29,0.92,2.36,0.08805222767661158,-6.597481084114065e-05,0.07447738254400882,-6.0409455306498216e-05,0.0012308567584176089,0.353194922208786,2.6449177265167236,0.07319707651955287,-0.004552067667449755
2003-12-31,2.85252775462423,1.0784510589549015,0.5,4.5337734,0.0033521652,0.013726234,17.401052575362357,4.3,0.93,2.33,-0.029314001228874176,0.028590842254272886,0.014984828524719163,4.83278561858036e-05,0.006682592049196856,0.28587764501571655,2.8708133697509766,0.0642075035656875,0.08324867966912208
2004-01-31,2.912082244267066,1.0784510589549015,-0.5,4.541109,0.017717361,0.0033521652,16.826363650235262,4.27,0.9,2.34,0.036023337997648675,0.04278175639728321,0.02449781834466158,-3.624567317661587e-05,0.0002959460294098548,0.4650866389274597,3.160040855407715,0.06994617780776657,0.025980665078845
2004-02-29,2.923558896253373,1.1379820462933719,0.1,4.539492,-0.003042221,0.017717361,16.100999975204466,4.15,0.88,2.19,0.04826130419275598,0.01665606571538447,0.07155284071972012,1.2082037031291293e-05,0.001520626219034149,0.3638966679573059,2.693431854248047,0.09499509307053078,0.015201681214297658
2004-03-31,2.977937250195534,1.015973134179697,-0.3,4.552454,-0.0003414154,-0.003042221,15.998421167072497,4.08,0.93,2.21,-0.01359712303182814,-0.021767978215882167,0.018551688733348115,1.2081891057835747e-05,0.00601430610916065,0.38830164074897766,2.816727876663208,0.12784791192451728,-0.03844973084768366
2004-04-30,2.9744290545509604,1.015973134179697,0.2,4.5522184,-0.0009903908,-0.0003414154,17.687391198199727,3.83,0.94,2.29,0.08613556240616749,0.004408881572596002,-0.042801353431704214,1.2081745087488827e-05,-0.004008755848768253,0.3231433629989624,3.165661096572876,0.08648122494416732,0.005732801110815089
2004-05-31,3.063520026687174,0.7326682560454167,-0.4,4.558726,-0.00043916702,-0.0009903908,15.6985715230306,4.35,0.94,2.05,-0.0012923339594577143,-0.008413153521058092,-0.04274765137056846,1.208159912069462e-05,0.0037074991758068165,0.4470139443874359,3.5463106632232666,-0.024737020625004824,0.02436664860344262
2004-06-30,3.002064748540911,0.6526665660823618,0.3,4.562057,-0.005098343,-0.00043916702,17.704999876022338,4.72,1.02,2.03,0.11188701622199382,-0.049514649131221056,-0.0665827051981811,-2.4163344208183446e-05,0.007197750706737338,0.4165933132171631,2.880948305130005,-0.07023192613932405,-0.019918135946719318
2004-07-31,3.0688765723372784,0.5688248987322541,0.0,4.561293,0.02157402,-0.005098343,15.35714290255592,4.73,1.27,2.09,-0.06556138532924916,0.02214605190571639,0.04043380607214253,-3.624611109831477e-05,-0.007832838806188569,0.4477344751358032,3.3609933853149414,-0.014551259337145517,-0.04516357693491191
2004-08-31,3.1676937961274967,0.5688248987322541,0.1,4.568147,0.0073919296,0.02157402,15.502380916050502,4.5,1.33,2.1,0.08281351830013728,0.014467704381216251,0.0053280958421702,3.624611109831477e-05,0.007443879683666665,0.3076273500919342,3.175800085067749,0.046413594134576464,-0.03323609983798903
2004-09-30,3.1867531486139598,0.5688248987322541,0.0,4.568674,-0.01411581,0.0073919296,16.684090744365346,4.28,1.48,2.19,0.11183634469738513,0.006058112620070943,0.021933477306985694,-3.624611109831477e-05,0.0006709667193680602,0.26446181535720825,3.450162649154663,0.009682794918672855,-0.08125455361446576
2004-10-31,3.326686167436757,0.4812118250596102,-0.1,4.5727,0.008624554,-0.01411581,14.08095241728283,4.13,1.65,2.11,0.010535877858728337,0.011827114041924602,0.04932522994677058,0.0,0.0012701843581544026,0.4247300624847412,3.508509635925293,0.020520729925181058,0.03829664100990282
2004-11-30,3.2299772513248723,0.7326682560454167,0.4,4.5771914,0.008363724,0.008624554,14.973809560139975,4.1,1.76,2.09,0.14177949406218637,0.03679301435418747,0.000766317498694491,0.0,0.008495312737233363,0.33203572034835815,2.9396610260009766,0.035938905678165156,-0.030132906564888984
2004-12-31,3.1180837716883105,0.6526665660823622,-0.4,4.5786633,-0.0041661263,0.008363724,13.577142897106352,4.19,2.07,1.95,-0.14378080084573064,0.04399439918310488,0.04440687178471592,-1.2082328989748703e-05,0.0024803554509942316,0.36324337124824524,2.9749932289123535,0.039389445080693974,0.032592576473128076
2005-01-31,3.1964978591808477,0.6526665660823622,0.1,4.582198,-0.004459858,-0.0041661263,12.459545438939875,4.23,2.19,1.86,-0.08488151900764862,0.006135336573597883,0.030155323356622077,0.0,0.007936241000935595,0.4096408486366272,2.5848655700683594,0.003022802967731053,-0.02855151881963014
2005-02-28,3.216169463270458,0.19869011034924908,-0.5,4.5899363,0.0035600662,-0.004459858,13.43799991607666,4.22,2.33,1.75,0.11680740236631149,-0.04168439169258509,-0.035163017013465137,0.0,0.0035900791158702816,0.4525432884693146,2.455801486968994,0.008977485377169359,-0.006297262281014682
2005-03-31,3.3366703686003767,0.19869011034924908,0.5,4.5905347,0.004199505,0.0035600662,11.708947482861971,4.17,2.54,1.59,0.021471308490186303,-0.001604947357655817,0.019542334829649732,0.0,0.007232846062771081,0.6273525953292847,2.622012138366699,0.024630251195286945,0.002854706893506531
2005-04-30,3.309905961452748,0.19869011034924908,0.0,4.5928926,0.004046917,0.004199505,13.126363667574795,4.5,2.74,1.64,0.15509980196060047,0.024499592151212113,-0.0101199309122606,0.0,-0.0013521797796176571,0.5297520160675049,2.1218717098236084,0.03978933173899435,0.05395298940802995
2005-05-31,3.247993223438928,0.19869011034924908,0.0,4.6001654,0.0042300224,0.004046917,14.459047589983259,4.34,2.78,1.76,-0.023255740086346677,-0.010698957206566995,-0.008192501648112582,0.0,0.0021501954438223336,0.36493128538131714,1.9423761367797852,0.0032221101021239207,-0.07916590456364325
2005-06-30,3.368843418636852,0.19869011034924908,0.0,4.596403,0.0011792183,0.0042300224,13.967618987673806,4.14,2.84,1.9,-0.06444841375955157,-0.017295574158115556,0.011920274796191066,0.0,0.0008997205268519437,0.41267943382263184,2.28169846534729,-0.04461415446651351,-0.007606824274836832
2005-07-31,3.405123306308627,0.29567304756342977,0.1,4.6030793,-0.005308628,0.0011792183,11.868636348030783,4.0,2.97,1.87,0.11096987056959984,0.020607628727276506,0.012253888297015791,0.0,0.004487529157463754,0.388472318649292,1.9303158521652222,0.0850610304294257,0.027472573315349358
2005-08-31,3.5004710776782306,0.4812118250596102,0.1,4.603971,-0.0017962456,-0.005308628,11.049000024795532,4.18,3.22,1.67,0.05660447032430316,-0.014449415039034186,0.03285579704005315,-0.02086499289286392,-0.003171466288216962,0.7235094904899597,3.4862778186798096,0.022064967220961407,0.060905343835305104
2005-09-30,3.4959891660411455,0.5688248987322541,-0.1,4.6071672,-5.38826e-05,-0.0017962456,12.951304394265879,4.26,3.44,1.77,0.1064921844459592,0.031196545689636146,0.04495507508183749,-0.0007158108096874116,0.003253788346562203,0.3948986828327179,2.485919713973999,0.04958403485817797,0.010651548111801468
2005-10-31,3.444447365455972,0.5688248987322541,-0.1,4.608006,-0.0057382584,-5.38826e-05,12.628095263526554,4.2,3.42,1.81,-0.0169486660109186,0.040538986879808725,0.0042060534071239886,-0.0009634507100328982,-0.0195638287695461,0.4994596540927887,2.362940788269043,0.015374715902840563,0.0433466909903375
2005-11-30,3.382000325640033,0.6526665660823618,0.1,4.613771,0.0008187294,-0.0057382584,14.937618982224237,4.46,3.71,1.83,-0.07199035422023492,0.029917582742480242,-0.036711129577479795,-0.0009272711077668028,0.012064329407210472,0.24705544114112854,2.013789176940918,0.05199403074004039,0.040557058765625875
2005-12-31,3.4011973816621555,0.5688248987322541,-0.2,4.6243668,0.0077991486,0.0008187294,12.147619111197335,4.54,3.88,1.89,-0.05796563540263833,0.014300386108483387,0.007946070111040981,-0.0005072719395626812,0.01117751662149491,0.3903748095035553,1.7658361196517944,0.05328444128764609,-0.04809944031841695
2006-01-31,3.4925617615131275,0.6526665660823618,0.2,4.6309676,0.0026741028,0.0077991486,11.260000001816522,4.47,3.89,1.82,0.028796488060371495,0.06778486772835546,0.02037908477555206,-0.0012631111359495684,0.005151693564231508,0.2132396697998047,2.129260778427124,0.0675264256301169,0.02634063900656347
2006-02-28,3.431006093434505,0.6526665660823618,-0.1,4.6297126,-0.00718832,0.0026741028,12.03600001335144,4.42,4.24,1.78,0.10238365270132999,0.07507007121048037,0.030144449474001078,-0.0011654579460658177,0.0015766002009156566,0.6309633851051331,2.19144344329834,0.03580132426662175,0.03215461985429169
2006-03-31,3.4499001092727166,0.6526665660823618,0.0,4.6383758,-4.863739e-05,-0.00718832,12.47105262154027,4.57,4.43,1.65,-0.04506193151030402,0.009288129774541964,0.003548966344993687,-0.0023971742225890047,0.0004215001803382634,0.471232533454895,2.225618600845337,0.04756979745601875,0.09444577746096083
2006-04-30,3.5474157656362264,0.9503469298211393,0.4,4.6415167,-0.0018153191,-4.863739e-05,11.693913003672725,4.72,4.51,1.69,0.03034026884618246,0.003773087181875745,0.009438712984096043,-0.0030887670743910967,0.002252114659746063,0.5279770493507385,2.1922523975372314,0.029451397396512036,-0.01966631720999512
2006-05-31,3.5622083026878215,0.9503469298211393,-0.4,4.6456046,0.000831604,-0.0018153191,11.847368441129985,4.99,4.6,1.67,0.12402392651514216,0.09179668452414802,0.04977617584057903,-2.4948232418608995e-05,0.0030320784432706915,0.538999080657959,2.043182611465454,0.22312045092628807,0.034166329594749634
2006-06-30,3.5600094160699065,0.8813735870195485,-0.1,4.6523504,-0.0062232018,0.000831604,14.454545411196621,5.11,4.72,1.66,-0.006898827367874283,0.10076586726628456,-0.0035592141686855427,0.0006235191622381286,0.0002541145564114444,0.5686069130897522,2.0020949840545654,0.22982092048206937,0.09121119861037119
2006-07-31,3.602047280565492,1.0784510589549017,0.4,4.655618,-4.1484833e-05,-0.0062232018,16.91863627867265,5.11,4.79,1.67,-0.01765421599629846,-0.12481081760306889,-0.04645843003104666,-0.00339664907791537,0.0031614092164247154,0.5409652590751648,2.342168092727661,-0.10957420084641534,0.0017952478011009632
2006-08-31,3.5791752033961752,1.1947632172871134,-0.1,4.6588645,0.014077663,-4.1484833e-05,15.325999879837036,5.09,4.95,1.68,0.07200423001381573,0.06110751047657814,0.04547012803796946,-0.0031697733154669727,-0.0005127465055316804,0.7432346343994141,2.9761147499084473,0.06744788019254244,0.024717939625716667
2006-09-30,3.449799681844561,1.1947632172871134,-0.2,4.662782,-0.0038003922,0.014077663,13.351739137069039,4.88,4.96,1.73,-0.006042723212132728,-0.0017641911765347018,0.04060299443746018,-0.0019092125275852467,0.004379138878333855,0.47116532921791077,3.0335302352905273,-0.004733500881251018,-0.09369058232507932
2006-10-31,3.3728991350899205,1.3008204268406507,0.2,4.6665936,-0.004965782,-0.0038003922,12.184499979019165,4.72,4.81,1.72,-0.16714515134204344,-0.05592550298811183,0.012533743098819272,-0.006280841442459106,-0.0016629623569395235,0.49172863364219666,2.479890823364258,-0.008830151529640062,-0.0011334427509313016
2006-11-30,3.3806915368694708,1.3979983651114376,0.0,4.6691585,0.0045466423,-0.004965782,11.306363625959916,4.73,4.92,1.64,-0.06933563932484788,-0.020957449912380355,0.035652643967937436,-0.0032314300256035544,-0.0011474759561265202,1.0864711999893188,2.5926477909088135,-0.016565634898764614,0.10078333769734105
2006-12-31,3.4190898563867784,1.4436354751788136,-0.1,4.6810064,-0.005899906,0.0045466423,10.817619051252093,4.6,4.94,1.64,0.01635423830971483,0.06932035834460404,0.05240768143577945,-0.005664295176323719,-0.0004204326283367976,0.42811599373817444,1.9614392518997192,-0.06447102535047478,-0.0007195797964660855
2007-01-31,3.2892980925436603,1.3979983651114376,-0.2,4.687407,-0.0010704994,-0.005899906,10.964500045776367,4.56,4.85,1.64,0.061235583406330285,0.003123367503705232,0.008481311692824178,-0.003823998623304181,0.010141747096689357,0.41284701228141785,2.0609843730926514,-0.05082274292737132,-0.015319744865120555
